|       Host |       Time |     Offset |        Seq |    latency 
-191
| nfvha-comp-01.oot.lab.eng.bos| 1124598375215 |       1258 |        195 |       0.77
| nfvha-comp-03.oot.lab.eng.bos| 1124598427213 |       1259 |        189 |       0.71
| nfvha-comp-03.oot.lab.eng.bos| 1124598557495 |       1260 |        190 |       0.84
| nfvha-comp-05.oot.lab.eng.bos| 1124598629193 |       1261 |        217 |       0.63
| nfvha-comp-06.oot.lab.eng.bos| 1124598723774 |       1262 |        227 |       0.82
| nfvha-comp-02.oot.lab.eng.bos| 1124598947054 |       1263 |        210 |       0.81
| nfvha-ctrl-03.oot.lab.eng.bos| 1124598972636 |       1264 |        198 |       2.14
| nfvha-comp-06.oot.lab.eng.bos| 1124598973878 |       1265 |        228 |       0.79
| nfvha-comp-02.oot.lab.eng.bos| 1124598977144 |       1266 |        211 |       0.76
| nfvha-comp-01.oot.lab.eng.bos| 1124599195350 |       1267 |        196 |       0.82
| nfvha-comp-03.oot.lab.eng.bos| 1124599257601 |       1268 |        191 |       0.83
| nfvha-comp-03.oot.lab.eng.bos| 1124599277731 |       1269 |        192 |       0.83
| nfvha-comp-05.oot.lab.eng.bos| 1124599329471 |       1270 |        218 |       0.79
| nfvha-comp-05.oot.lab.eng.bos| 1124599399484 |       1271 |        219 |       0.67
| nfvha-ctrl-03.oot.lab.eng.bos| 1124599442799 |       1272 |        199 |       2.15
| nfvha-comp-06.oot.lab.eng.bos| 1124599474143 |       1273 |        229 |       0.90
| nfvha-comp-02.oot.lab.eng.bos| 1124599527420 |       1274 |        212 |       0.83
| nfvha-comp-06.oot.lab.eng.bos| 1124599534213 |       1275 |        230 |       0.84
| nfvha-ctrl-03.oot.lab.eng.bos| 1124599762981 |       1276 |        200 |       2.19
| nfvha-comp-05.oot.lab.eng.bos| 1124599789694 |       1277 |        220 |       0.74
| nfvha-comp-03.oot.lab.eng.bos| 1124599947890 |       1278 |        193 |       0.85
| nfvha-comp-06.oot.lab.eng.bos| 1124599974364 |       1279 |        231 |       0.87
| nfvha-comp-06.oot.lab.eng.bos| 1124600004533 |       1280 |        232 |       0.89
| nfvha-ctrl-03.oot.lab.eng.bos| 1124600053236 |       1281 |        201 |       2.19
| nfvha-comp-01.oot.lab.eng.bos| 1124600155384 |       1282 |        197 |       0.73
| nfvha-comp-02.oot.lab.eng.bos| 1124600207560 |       1283 |        213 |       0.78
| nfvha-comp-03.oot.lab.eng.bos| 1124600587867 |       1284 |        194 |       0.71
| nfvha-ctrl-03.oot.lab.eng.bos| 1124600623470 |       1285 |        202 |       2.28
| nfvha-comp-05.oot.lab.eng.bos| 1124600709655 |       1286 |        221 |       0.59
| nfvha-comp-01.oot.lab.eng.bos| 1124600805644 |       1287 |        198 |       0.88
| nfvha-comp-02.oot.lab.eng.bos| 1124600857742 |       1288 |        214 |       0.80
| nfvha-comp-06.oot.lab.eng.bos| 1124600934593 |       1289 |        233 |       0.79
| nfvha-comp-05.oot.lab.eng.bos| 1124601189919 |       1290 |        222 |       0.71
| nfvha-comp-05.oot.lab.eng.bos| 1124601309984 |       1291 |        223 |       0.63
| nfvha-comp-01.oot.lab.eng.bos| 1124601345632 |       1292 |        199 |       0.74
| nfvha-comp-03.oot.lab.eng.bos| 1124601368017 |       1293 |        195 |       0.71
| nfvha-ctrl-03.oot.lab.eng.bos| 1124601473663 |       1294 |        203 |       2.29
| nfvha-comp-06.oot.lab.eng.bos| 1124601544646 |       1295 |        234 |       0.73
| nfvha-comp-05.oot.lab.eng.bos| 1124601580178 |       1296 |        224 |       0.70
| nfvha-comp-02.oot.lab.eng.bos| 1124601667985 |       1297 |        215 |       0.88
| nfvha-ctrl-03.oot.lab.eng.bos| 1124601723645 |       1298 |        204 |       2.14
| nfvha-comp-01.oot.lab.eng.bos| 1124601755906 |       1299 |        200 |       0.91
| nfvha-ctrl-03.oot.lab.eng.bos| 1124601823802 |       1300 |        205 |       2.18
| nfvha-comp-03.oot.lab.eng.bos| 1124601858262 |       1301 |        196 |       0.86
| nfvha-comp-06.oot.lab.eng.bos| 1124601934902 |       1302 |        235 |       0.84
| nfvha-comp-06.oot.lab.eng.bos| 1124602005121 |       1303 |        236 |       0.92
| nfvha-comp-06.oot.lab.eng.bos| 1124602095149 |       1304 |        237 |       0.82
| nfvha-comp-05.oot.lab.eng.bos| 1124602240327 |       1305 |        225 |       0.70
| nfvha-comp-01.oot.lab.eng.bos| 1124602275826 |       1306 |        201 |       0.70
| nfvha-comp-03.oot.lab.eng.bos| 1124602448321 |       1307 |        197 |       0.78
| nfvha-comp-01.oot.lab.eng.bos| 1124602495977 |       1308 |        202 |       0.72
| nfvha-comp-02.oot.lab.eng.bos| 1124602558180 |       1309 |        216 |       0.88
| nfvha-ctrl-03.oot.lab.eng.bos| 1124602744078 |       1310 |        206 |       2.24
| nfvha-ctrl-03.oot.lab.eng.bos| 1124602794137 |       1311 |        207 |       2.16
| nfvha-comp-06.oot.lab.eng.bos| 1124602915392 |       1312 |        238 |       0.92
| nfvha-comp-03.oot.lab.eng.bos| 1124602928311 |       1313 |        198 |       0.65
| nfvha-comp-01.oot.lab.eng.bos| 1124602996095 |       1314 |        203 |       0.72
| nfvha-comp-05.oot.lab.eng.bos| 1124603110223 |       1315 |        226 |       0.51
| nfvha-comp-01.oot.lab.eng.bos| 1124603126174 |       1316 |        204 |       0.67
| nfvha-ctrl-03.oot.lab.eng.bos| 1124603234256 |       1317 |        208 |       2.13
| nfvha-comp-02.oot.lab.eng.bos| 1124603508232 |       1318 |        217 |       0.76
| nfvha-ctrl-03.oot.lab.eng.bos| 1124603584477 |       1319 |        209 |       2.19
| nfvha-comp-03.oot.lab.eng.bos| 1124603668686 |       1320 |        199 |       0.88
| nfvha-comp-05.oot.lab.eng.bos| 1124603760577 |       1321 |        227 |       0.73
| nfvha-comp-06.oot.lab.eng.bos| 1124603765471 |       1322 |        239 |       0.75
| nfvha-comp-01.oot.lab.eng.bos| 1124603826393 |       1323 |        205 |       0.75
| nfvha-comp-02.oot.lab.eng.bos| 1124603838599 |       1324 |        218 |       0.95
| nfvha-comp-03.oot.lab.eng.bos| 1124603968700 |       1325 |        200 |       0.77
| nfvha-comp-05.oot.lab.eng.bos| 1124604160523 |       1326 |        228 |       0.57
| nfvha-ctrl-03.oot.lab.eng.bos| 1124604244585 |       1327 |        210 |       2.12
| nfvha-comp-05.oot.lab.eng.bos| 1124604400622 |       1328 |        229 |       0.55
| nfvha-comp-02.oot.lab.eng.bos| 1124604628744 |       1329 |        219 |       0.83
| nfvha-comp-06.oot.lab.eng.bos| 1124604645718 |       1330 |        240 |       0.88
| nfvha-comp-01.oot.lab.eng.bos| 1124604646454 |       1331 |        206 |       0.73
| nfvha-comp-06.oot.lab.eng.bos| 1124604805879 |       1332 |        241 |       0.89
| nfvha-comp-03.oot.lab.eng.bos| 1124604818918 |       1333 |        201 |       0.86
| nfvha-comp-05.oot.lab.eng.bos| 1124604970793 |       1334 |        230 |       0.60
| nfvha-comp-06.oot.lab.eng.bos| 1124605135964 |       1335 |        242 |       0.84
| nfvha-ctrl-03.oot.lab.eng.bos| 1124605174684 |       1336 |        211 |       2.07
| nfvha-comp-02.oot.lab.eng.bos| 1124605238938 |       1337 |        220 |       0.84
| nfvha-ctrl-03.oot.lab.eng.bos| 1124605264981 |       1338 |        212 |       2.22
| nfvha-comp-05.oot.lab.eng.bos| 1124605351017 |       1339 |        231 |       0.70
| nfvha-comp-02.oot.lab.eng.bos| 1124605539232 |       1340 |        221 |       0.97
| nfvha-comp-01.oot.lab.eng.bos| 1124605636585 |       1341 |        207 |       0.75
| nfvha-comp-03.oot.lab.eng.bos| 1124605738928 |       1342 |        202 |       0.72
| nfvha-comp-01.oot.lab.eng.bos| 1124605816745 |       1343 |        208 |       0.78
| nfvha-comp-05.oot.lab.eng.bos| 1124605861096 |       1344 |        232 |       0.66
| nfvha-comp-05.oot.lab.eng.bos| 1124605941194 |       1345 |        233 |       0.63
| nfvha-comp-06.oot.lab.eng.bos| 1124606026134 |       1346 |        243 |       0.88
| nfvha-comp-01.oot.lab.eng.bos| 1124606096899 |       1347 |        209 |       0.82
| nfvha-ctrl-03.oot.lab.eng.bos| 1124606235111 |       1348 |        213 |       2.18
| nfvha-comp-02.oot.lab.eng.bos| 1124606249309 |       1349 |        222 |       0.84
| nfvha-ctrl-03.oot.lab.eng.bos| 1124606355351 |       1350 |        214 |       2.27
| nfvha-comp-05.oot.lab.eng.bos| 1124606371357 |       1351 |        234 |       0.64
| nfvha-comp-06.oot.lab.eng.bos| 1124606616299 |       1352 |        244 |       0.91
| nfvha-comp-03.oot.lab.eng.bos| 1124606729178 |       1353 |        203 |       0.79
| nfvha-comp-05.oot.lab.eng.bos| 1124606821564 |       1354 |        235 |       0.74
| nfvha-comp-01.oot.lab.eng.bos| 1124606956978 |       1355 |        210 |       0.78
| nfvha-comp-02.oot.lab.eng.bos| 1124607039520 |       1356 |        223 |       0.89
| nfvha-ctrl-03.oot.lab.eng.bos| 1124607275461 |       1357 |        215 |       2.20
| nfvha-comp-01.oot.lab.eng.bos| 1124607307125 |       1358 |        211 |       0.81
| nfvha-comp-06.oot.lab.eng.bos| 1124607356534 |       1359 |        245 |       0.98
| nfvha-comp-01.oot.lab.eng.bos| 1124607477185 |       1360 |        212 |       0.74
| nfvha-comp-03.oot.lab.eng.bos| 1124607549284 |       1361 |        204 |       0.78
| nfvha-ctrl-03.oot.lab.eng.bos| 1124607645613 |       1362 |        216 |       2.20
| nfvha-comp-03.oot.lab.eng.bos| 1124607789428 |       1363 |        205 |       0.79
| nfvha-comp-05.oot.lab.eng.bos| 1124607801577 |       1364 |        236 |       0.63
| nfvha-comp-02.oot.lab.eng.bos| 1124607909763 |       1365 |        224 |       0.89
| nfvha-comp-06.oot.lab.eng.bos| 1124607946472 |       1366 |        246 |       0.80
| nfvha-comp-06.oot.lab.eng.bos| 1124607956549 |       1367 |        247 |       0.73
| nfvha-comp-03.oot.lab.eng.bos| 1124607969566 |       1368 |        206 |       0.81
| nfvha-comp-05.oot.lab.eng.bos| 1124608111802 |       1369 |        237 |       0.73
| nfvha-comp-06.oot.lab.eng.bos| 1124608126880 |       1370 |        248 |       0.93
| nfvha-comp-02.oot.lab.eng.bos| 1124608149889 |       1371 |        225 |       0.88
| nfvha-ctrl-03.oot.lab.eng.bos| 1124608155691 |       1372 |        217 |       2.11
| nfvha-comp-05.oot.lab.eng.bos| 1124608161940 |       1373 |        238 |       0.74
| nfvha-comp-05.oot.lab.eng.bos| 1124608192104 |       1374 |        239 |       0.77
| nfvha-comp-03.oot.lab.eng.bos| 1124608259733 |       1375 |        207 |       0.84
| nfvha-ctrl-03.oot.lab.eng.bos| 1124608375968 |       1376 |        218 |       2.25
| nfvha-comp-01.oot.lab.eng.bos| 1124608377278 |       1377 |        213 |       0.71
| nfvha-comp-01.oot.lab.eng.bos| 1124608527600 |       1378 |        214 |       0.92
| nfvha-comp-02.oot.lab.eng.bos| 1124608680037 |       1379 |        226 |       0.87
| nfvha-comp-03.oot.lab.eng.bos| 1124608739931 |       1380 |        208 |       0.92
| nfvha-comp-05.oot.lab.eng.bos| 1124608782118 |       1381 |        240 |       0.66
| nfvha-comp-06.oot.lab.eng.bos| 1124608787043 |       1382 |        249 |       0.93
| nfvha-comp-01.oot.lab.eng.bos| 1124608887531 |       1383 |        215 |       0.74
| nfvha-ctrl-03.oot.lab.eng.bos| 1124609026211 |       1384 |        219 |       2.33
| nfvha-comp-03.oot.lab.eng.bos| 1124609210043 |       1385 |        209 |       0.83
| nfvha-comp-06.oot.lab.eng.bos| 1124609227126 |       1386 |        250 |       0.89
| nfvha-comp-02.oot.lab.eng.bos| 1124609240138 |       1387 |        227 |       0.81
| nfvha-ctrl-03.oot.lab.eng.bos| 1124609296155 |       1388 |        220 |       2.12
| nfvha-comp-02.oot.lab.eng.bos| 1124609340228 |       1389 |        228 |       0.77
| nfvha-comp-05.oot.lab.eng.bos| 1124609432269 |       1390 |        241 |       0.65
| nfvha-ctrl-03.oot.lab.eng.bos| 1124609436378 |       1391 |        221 |       2.22
| nfvha-comp-06.oot.lab.eng.bos| 1124609437223 |       1392 |        251 |       0.86
| nfvha-comp-06.oot.lab.eng.bos| 1124609517404 |       1393 |        252 |       0.91
| nfvha-comp-01.oot.lab.eng.bos| 1124609567680 |       1394 |        216 |       0.78
| nfvha-comp-02.oot.lab.eng.bos| 1124609640492 |       1395 |        229 |       0.90
| nfvha-comp-03.oot.lab.eng.bos| 1124609920191 |       1396 |        210 |       0.90
| nfvha-comp-01.oot.lab.eng.bos| 1124610057723 |       1397 |        217 |       0.75
| nfvha-ctrl-03.oot.lab.eng.bos| 1124610156482 |       1398 |        222 |       2.14
| nfvha-comp-05.oot.lab.eng.bos| 1124610172383 |       1399 |        242 |       0.66
| nfvha-comp-06.oot.lab.eng.bos| 1124610417523 |       1400 |        253 |       0.80
| nfvha-comp-02.oot.lab.eng.bos| 1124610430546 |       1401 |        230 |       0.77
| nfvha-comp-05.oot.lab.eng.bos| 1124610582607 |       1402 |        243 |       0.74
| nfvha-comp-01.oot.lab.eng.bos| 1124610607923 |       1403 |        218 |       0.86
| nfvha-comp-03.oot.lab.eng.bos| 1124610670356 |       1404 |        211 |       0.93
| nfvha-comp-05.oot.lab.eng.bos| 1124610832557 |       1405 |        244 |       0.58
| nfvha-comp-06.oot.lab.eng.bos| 1124611007822 |       1406 |        254 |       0.98
| nfvha-ctrl-03.oot.lab.eng.bos| 1124611016818 |       1407 |        223 |       2.33
| nfvha-comp-02.oot.lab.eng.bos| 1124611090747 |       1408 |        231 |       0.81
| nfvha-comp-05.oot.lab.eng.bos| 1124611202826 |       1409 |        245 |       0.73
| nfvha-comp-03.oot.lab.eng.bos| 1124611230498 |       1410 |        212 |       0.94
| nfvha-comp-01.oot.lab.eng.bos| 1124611347903 |       1411 |        219 |       0.75
| nfvha-comp-06.oot.lab.eng.bos| 1124611517911 |       1412 |        255 |       0.91
| nfvha-comp-05.oot.lab.eng.bos| 1124611522843 |       1413 |        246 |       0.60
| nfvha-comp-03.oot.lab.eng.bos| 1124611580515 |       1414 |        213 |       0.84
| nfvha-ctrl-03.oot.lab.eng.bos| 1124611936944 |       1415 |        224 |       2.25
| nfvha-comp-02.oot.lab.eng.bos| 1124612030987 |       1416 |        232 |       0.83
| nfvha-comp-01.oot.lab.eng.bos| 1124612057929 |       1417 |        220 |       0.72
| nfvha-comp-06.oot.lab.eng.bos| 1124612167899 |       1418 |        256 |       0.79
| nfvha-ctrl-03.oot.lab.eng.bos| 1124612186966 |       1419 |        225 |       2.15
| nfvha-comp-03.oot.lab.eng.bos| 1124612220688 |       1420 |        214 |       0.87
| nfvha-ctrl-03.oot.lab.eng.bos| 1124612227113 |       1421 |        226 |       2.18
| nfvha-ctrl-03.oot.lab.eng.bos| 1124612297373 |       1422 |        227 |       2.32
| nfvha-comp-03.oot.lab.eng.bos| 1124612460709 |       1423 |        215 |       0.76
| nfvha-comp-06.oot.lab.eng.bos| 1124612498112 |       1424 |        257 |       0.86
| nfvha-comp-05.oot.lab.eng.bos| 1124612502899 |       1425 |        247 |       0.53
| nfvha-ctrl-03.oot.lab.eng.bos| 1124612907532 |       1426 |        228 |       2.32
| nfvha-comp-06.oot.lab.eng.bos| 1124612948274 |       1427 |        258 |       0.87
| nfvha-comp-02.oot.lab.eng.bos| 1124612971243 |       1428 |        233 |       0.91
| nfvha-comp-01.oot.lab.eng.bos| 1124613058077 |       1429 |        221 |       0.84
| nfvha-comp-05.oot.lab.eng.bos| 1124613103113 |       1430 |        248 |       0.64
| nfvha-comp-01.oot.lab.eng.bos| 1124613178111 |       1431 |        222 |       0.80
| nfvha-comp-03.oot.lab.eng.bos| 1124613341105 |       1432 |        216 |       0.93
| nfvha-comp-01.oot.lab.eng.bos| 1124613348040 |       1433 |        223 |       0.65
| nfvha-comp-05.oot.lab.eng.bos| 1124613463180 |       1434 |        249 |       0.56
| nfvha-comp-05.oot.lab.eng.bos| 1124613503379 |       1435 |        250 |       0.63
| nfvha-ctrl-03.oot.lab.eng.bos| 1124613777670 |       1436 |        229 |       2.27
| nfvha-comp-02.oot.lab.eng.bos| 1124613791409 |       1437 |        234 |       0.87
| nfvha-comp-06.oot.lab.eng.bos| 1124613838314 |       1438 |        259 |       0.76
| nfvha-comp-03.oot.lab.eng.bos| 1124613901244 |       1439 |        217 |       0.95
| nfvha-comp-01.oot.lab.eng.bos| 1124614008198 |       1440 |        224 |       0.74
| nfvha-comp-03.oot.lab.eng.bos| 1124614181267 |       1441 |        218 |       0.83
| nfvha-comp-05.oot.lab.eng.bos| 1124614483458 |       1442 |        251 |       0.61
| nfvha-ctrl-03.oot.lab.eng.bos| 1124614667743 |       1443 |        230 |       2.20
| nfvha-comp-06.oot.lab.eng.bos| 1124614668471 |       1444 |        260 |       0.77
| nfvha-comp-02.oot.lab.eng.bos| 1124614691483 |       1445 |        235 |       0.79
| nfvha-comp-05.oot.lab.eng.bos| 1124614753619 |       1446 |        252 |       0.63
| nfvha-comp-01.oot.lab.eng.bos| 1124614768358 |       1447 |        225 |       0.77
| nfvha-comp-02.oot.lab.eng.bos| 1124614901689 |       1448 |        236 |       0.83
| nfvha-comp-03.oot.lab.eng.bos| 1124614951426 |       1449 |        219 |       0.83
| nfvha-comp-02.oot.lab.eng.bos| 1124615221894 |       1450 |        237 |       0.89
| nfvha-comp-05.oot.lab.eng.bos| 1124615273772 |       1451 |        253 |       0.66
| nfvha-comp-01.oot.lab.eng.bos| 1124615438578 |       1452 |        226 |       0.86
| nfvha-comp-03.oot.lab.eng.bos| 1124615461508 |       1453 |        220 |       0.79
| nfvha-comp-06.oot.lab.eng.bos| 1124615528657 |       1454 |        261 |       0.82
| nfvha-ctrl-03.oot.lab.eng.bos| 1124615588076 |       1455 |        231 |       2.35
| nfvha-comp-02.oot.lab.eng.bos| 1124615712105 |       1456 |        238 |       0.95
| nfvha-comp-05.oot.lab.eng.bos| 1124615723969 |       1457 |        254 |       0.74
| nfvha-ctrl-03.oot.lab.eng.bos| 1124615748085 |       1458 |        232 |       2.20
| nfvha-comp-06.oot.lab.eng.bos| 1124615858900 |       1459 |        262 |       0.92
| nfvha-comp-03.oot.lab.eng.bos| 1124615861690 |       1460 |        221 |       0.83
| nfvha-comp-01.oot.lab.eng.bos| 1124615918755 |       1461 |        227 |       0.91
| nfvha-ctrl-03.oot.lab.eng.bos| 1124616198259 |       1462 |        233 |       2.23
| nfvha-ctrl-03.oot.lab.eng.bos| 1124616318374 |       1463 |        234 |       2.20
| nfvha-comp-03.oot.lab.eng.bos| 1124616331943 |       1464 |        222 |       0.94
| nfvha-comp-02.oot.lab.eng.bos| 1124616482168 |       1465 |        239 |       0.82
| nfvha-comp-05.oot.lab.eng.bos| 1124616614017 |       1466 |        255 |       0.65
| nfvha-comp-01.oot.lab.eng.bos| 1124616638839 |       1467 |        228 |       0.76
| nfvha-comp-06.oot.lab.eng.bos| 1124616709026 |       1468 |        263 |       0.91
| nfvha-ctrl-03.oot.lab.eng.bos| 1124617068556 |       1469 |        235 |       2.19
| nfvha-comp-05.oot.lab.eng.bos| 1124617134239 |       1470 |        256 |       0.76
| nfvha-comp-02.oot.lab.eng.bos| 1124617182336 |       1471 |        240 |       0.84
| nfvha-comp-03.oot.lab.eng.bos| 1124617201849 |       1472 |        223 |       0.74
