|       Time |     Offset |        Seq |    latency 
| 1076078834456 |       4303 |       4303 |       0.61
| 1076079394582 |       4304 |       4304 |       0.63
| 1076079484660 |       4305 |       4305 |       0.59
| 1076079734799 |       4306 |       4306 |       0.66
| 1076080485062 |       4307 |       4307 |       0.79
| 1076080965079 |       4308 |       4308 |       0.71
| 1076081635246 |       4309 |       4309 |       0.79
| 1076082155383 |       4310 |       4310 |       0.82
| 1076082355556 |       4311 |       4311 |       0.87
| 1076082935607 |       4312 |       4312 |       0.77
| 1076083655797 |       4313 |       4313 |       0.84
| 1076083885779 |       4314 |       4314 |       0.69
| 1076084626083 |       4315 |       4315 |       0.86
| 1076085176114 |       4316 |       4316 |       0.81
| 1076085556304 |       4317 |       4317 |       0.87
| 1076086136345 |       4318 |       4318 |       0.79
| 1076086746490 |       4319 |       4319 |       0.80
| 1076087466501 |       4320 |       4320 |       0.71
| 1076087946567 |       4321 |       4321 |       0.64
| 1076088886721 |       4322 |       4322 |       0.67
| 1076089586816 |       4323 |       4323 |       0.63
| 1076090416921 |       4324 |       4324 |       0.66
| 1076090607148 |       4325 |       4325 |       0.78
| 1076091007111 |       4326 |       4326 |       0.64
| 1076091027432 |       4327 |       4327 |       0.83
| 1076091337533 |       4328 |       4328 |       0.82
| 1076091697617 |       4329 |       4329 |       0.78
| 1076092377715 |       4330 |       4330 |       0.75
| 1076092617675 |       4331 |       4331 |       0.58
| 1076093447908 |       4332 |       4332 |       0.74
| 1076093548038 |       4333 |       4333 |       0.76
| 1076093798069 |       4334 |       4334 |       0.68
| 1076094178104 |       4335 |       4335 |       0.61
| 1076094718108 |       4336 |       4336 |       0.53
| 1076095218454 |       4337 |       4337 |       0.79
| 1076095698563 |       4338 |       4338 |       0.80
| 1076096068648 |       4339 |       4339 |       0.75
| 1076096578767 |       4340 |       4340 |       0.77
| 1076096928946 |       4341 |       4341 |       0.77
| 1076097489101 |       4342 |       4342 |       0.82
| 1076097929204 |       4343 |       4343 |       0.81
| 1076098349219 |       4344 |       4344 |       0.72
| 1076098489328 |       4345 |       4345 |       0.68
| 1076098669470 |       4346 |       4346 |       0.70
| 1076099629534 |       4347 |       4347 |       0.68
| 1076100139588 |       4348 |       4348 |       0.62
| 1076100249891 |       4349 |       4349 |       0.80
| 1076101169935 |       4350 |       4350 |       0.73
| 1076101749956 |       4351 |       4351 |       0.63
| 1076102340046 |       4352 |       4352 |       0.61
| 1076103200387 |       4353 |       4353 |       0.84
| 1076103480424 |       4354 |       4354 |       0.74
| 1076103890420 |       4355 |       4355 |       0.63
| 1076103930786 |       4356 |       4356 |       0.86
| 1076104600697 |       4357 |       4357 |       0.62
| 1076105031042 |       4358 |       4358 |       0.83
| 1076105380967 |       4359 |       4359 |       0.66
| 1076105751207 |       4360 |       4360 |       0.74
| 1076106211397 |       4361 |       4361 |       0.83
| 1076106791607 |       4362 |       4362 |       0.89
| 1076107341526 |       4363 |       4363 |       0.71
| 1076108251859 |       4364 |       4364 |       0.91
| 1076109081744 |       4365 |       4365 |       0.69
| 1076110011856 |       4366 |       4366 |       0.69
| 1076110802030 |       4367 |       4367 |       0.74
| 1076111472095 |       4368 |       4368 |       0.69
| 1076112232207 |       4369 |       4369 |       0.67
| 1076112382411 |       4370 |       4370 |       0.74
| 1076112912561 |       4371 |       4371 |       0.73
| 1076113012628 |       4372 |       4372 |       0.69
| 1076113072699 |       4373 |       4373 |       0.63
| 1076114032900 |       4374 |       4374 |       0.70
| 1076114553076 |       4375 |       4375 |       0.75
| 1076114752987 |       4376 |       4376 |       0.53
| 1076115243238 |       4377 |       4377 |       0.65
| 1076116073439 |       4378 |       4378 |       0.75
| 1076116133615 |       4379 |       4379 |       0.79
| 1076116733639 |       4380 |       4380 |       0.68
| 1076117473825 |       4381 |       4381 |       0.78
| 1076118103849 |       4382 |       4382 |       0.70
| 1076118283984 |       4383 |       4383 |       0.73
| 1076118874131 |       4384 |       4384 |       0.77
| 1076119124367 |       4385 |       4385 |       0.87
| 1076120064202 |       4386 |       4386 |       0.59
| 1076121044301 |       4387 |       4387 |       0.60
| 1076121314577 |       4388 |       4388 |       0.79
| 1076121674619 |       4389 |       4389 |       0.76
| 1076122004593 |       4390 |       4390 |       0.63
| 1076122994972 |       4391 |       4391 |       0.86
| 1076123154926 |       4392 |       4392 |       0.69
| 1076123405037 |       4393 |       4393 |       0.68
| 1076123935160 |       4394 |       4394 |       0.68
| 1076124345425 |       4395 |       4395 |       0.80
| 1076124775487 |       4396 |       4396 |       0.74
| 1076125585691 |       4397 |       4397 |       0.77
| 1076125785838 |       4398 |       4398 |       0.79
| 1076126225906 |       4399 |       4399 |       0.78
| 1076126785963 |       4400 |       4400 |       0.69
| 1076127136120 |       4401 |       4401 |       0.74
| 1076128096134 |       4402 |       4402 |       0.66
| 1076128106272 |       4403 |       4403 |       0.68
| 1076128516341 |       4404 |       4404 |       0.65
| 1076128786471 |       4405 |       4405 |       0.67
| 1076129306602 |       4406 |       4406 |       0.69
| 1076130256614 |       4407 |       4407 |       0.57
| 1076131016920 |       4408 |       4408 |       0.74
| 1076131717076 |       4409 |       4409 |       0.84
| 1076131727031 |       4410 |       4410 |       0.67
| 1076132077244 |       4411 |       4411 |       0.74
| 1076132517323 |       4412 |       4412 |       0.72
| 1076133497461 |       4413 |       4413 |       0.75
| 1076134377559 |       4414 |       4414 |       0.77
| 1076134757630 |       4415 |       4415 |       0.71
| 1076134987676 |       4416 |       4416 |       0.62
| 1076135798038 |       4417 |       4417 |       0.83
| 1076136508049 |       4418 |       4418 |       0.72
| 1076136998120 |       4419 |       4419 |       0.68
| 1076137518168 |       4420 |       4420 |       0.65
| 1076137898287 |       4421 |       4421 |       0.65
| 1076138728543 |       4422 |       4422 |       0.77
| 1076138748543 |       4423 |       4423 |       0.64
| 1076139378573 |       4424 |       4424 |       0.55
| 1076139728688 |       4425 |       4425 |       0.56
| 1076140158889 |       4426 |       4426 |       0.65
| 1076140569167 |       4427 |       4427 |       0.80
| 1076140729177 |       4428 |       4428 |       0.66
| 1076141359469 |       4429 |       4429 |       0.86
| 1076142199502 |       4430 |       4430 |       0.76
| 1076142909573 |       4431 |       4431 |       0.73
| 1076143239787 |       4432 |       4432 |       0.82
| 1076144039729 |       4433 |       4433 |       0.65
| 1076144109789 |       4434 |       4434 |       0.61
| 1076144200031 |       4435 |       4435 |       0.73
| 1076144620294 |       4436 |       4436 |       0.85
| 1076145200227 |       4437 |       4437 |       0.67
| 1076145240559 |       4438 |       4438 |       0.88
| 1076145420644 |       4439 |       4439 |       0.84
| 1076146050698 |       4440 |       4440 |       0.79
| 1076146440663 |       4441 |       4441 |       0.67
| 1076147320884 |       4442 |       4442 |       0.73
| 1076147730962 |       4443 |       4443 |       0.70
| 1076148101083 |       4444 |       4444 |       0.71
| 1076148851189 |       4445 |       4445 |       0.67
| 1076148991540 |       4446 |       4446 |       0.89
| 1076149941557 |       4447 |       4447 |       0.75
| 1076150501597 |       4448 |       4448 |       0.72
| 1076151341879 |       4449 |       4449 |       0.88
| 1076152132082 |       4450 |       4450 |       0.92
| 1076152552102 |       4451 |       4451 |       0.78
| 1076152772236 |       4452 |       4452 |       0.80
| 1076153382389 |       4453 |       4453 |       0.81
| 1076153822481 |       4454 |       4454 |       0.75
| 1076154022678 |       4455 |       4455 |       0.83
| 1076154982847 |       4456 |       4456 |       0.85
| 1076155852988 |       4457 |       4457 |       0.84
| 1076156452985 |       4458 |       4458 |       0.70
| 1076156562980 |       4459 |       4459 |       0.59
| 1076157403262 |       4460 |       4460 |       0.79
| 1076157843346 |       4461 |       4461 |       0.73
| 1076158013465 |       4462 |       4462 |       0.73
| 1076158533477 |       4463 |       4463 |       0.65
| 1076159123640 |       4464 |       4464 |       0.68
| 1076159353708 |       4465 |       4465 |       0.64
| 1076159953944 |       4466 |       4466 |       0.77
| 1076160953945 |       4467 |       4467 |       0.63
| 1076161114220 |       4468 |       4468 |       0.81
| 1076161744265 |       4469 |       4469 |       0.73
| 1076161924313 |       4470 |       4470 |       0.65
| 1076162714516 |       4471 |       4471 |       0.77
| 1076163084590 |       4472 |       4472 |       0.73
| 1076163484579 |       4473 |       4473 |       0.62
| 1076164034879 |       4474 |       4474 |       0.78
| 1076164764820 |       4475 |       4475 |       0.62
| 1076164915106 |       4476 |       4476 |       0.78
| 1076165595146 |       4477 |       4477 |       0.72
| 1076165625194 |       4478 |       4478 |       0.66
| 1076165675434 |       4479 |       4479 |       0.80
| 1076166195443 |       4480 |       4480 |       0.70
| 1076167005718 |       4481 |       4481 |       0.83
| 1076167475820 |       4482 |       4482 |       0.84
| 1076167555884 |       4483 |       4483 |       0.77
| 1076167975908 |       4484 |       4484 |       0.69
| 1076168876100 |       4485 |       4485 |       0.74
| 1076169156201 |       4486 |       4486 |       0.72
| 1076169886212 |       4487 |       4487 |       0.59
| 1076170646351 |       4488 |       4488 |       0.66
| 1076170866647 |       4489 |       4489 |       0.84
| 1076171056511 |       4490 |       4490 |       0.57
| 1076172006689 |       4491 |       4491 |       0.65
| 1076172666879 |       4492 |       4492 |       0.73
| 1076173026851 |       4493 |       4493 |       0.62
| 1076173496879 |       4494 |       4494 |       0.55
| 1076174087126 |       4495 |       4495 |       0.67
| 1076175017405 |       4496 |       4496 |       0.81
| 1076175087571 |       4497 |       4497 |       0.82
| 1076176027515 |       4498 |       4498 |       0.64
| 1076176467669 |       4499 |       4499 |       0.69
| 1076176517887 |       4500 |       4500 |       0.79
| 1076176978034 |       4501 |       4501 |       0.81
| 1076177558140 |       4502 |       4502 |       0.77
| 1076177968220 |       4503 |       4503 |       0.73
| 1076178828420 |       4504 |       4504 |       0.78
| 1076178948418 |       4505 |       4505 |       0.64
| 1076179438563 |       4506 |       4506 |       0.69
| 1076179448817 |       4507 |       4507 |       0.82
| 1076180238945 |       4508 |       4508 |       0.71
| 1076180758943 |       4509 |       4509 |       0.60
| 1076180809193 |       4510 |       4510 |       0.73
| 1076181469258 |       4511 |       4511 |       0.67
| 1076182149490 |       4512 |       4512 |       0.80
| 1076182669484 |       4513 |       4513 |       0.68
| 1076183399705 |       4514 |       4514 |       0.83
| 1076183849733 |       4515 |       4515 |       0.69
| 1076184619933 |       4516 |       4516 |       0.77
| 1076184980089 |       4517 |       4517 |       0.79
| 1076185150097 |       4518 |       4518 |       0.69
| 1076185670130 |       4519 |       4519 |       0.66
| 1076186250408 |       4520 |       4520 |       0.83
| 1076186610477 |       4521 |       4521 |       0.80
| 1076187430520 |       4522 |       4522 |       0.74
| 1076187660745 |       4523 |       4523 |       0.85
| 1076187720732 |       4524 |       4524 |       0.71
| 1076188010856 |       4525 |       4525 |       0.70
| 1076188170995 |       4526 |       4526 |       0.75
| 1076189161113 |       4527 |       4527 |       0.75
| 1076189511203 |       4528 |       4528 |       0.74
| 1076189601398 |       4529 |       4529 |       0.81
| 1076190381530 |       4530 |       4530 |       0.83
| 1076191131410 |       4531 |       4531 |       0.61
| 1076191681529 |       4532 |       4532 |       0.66
| 1076192031673 |       4533 |       4533 |       0.70
| 1076192181775 |       4534 |       4534 |       0.68
| 1076192581926 |       4535 |       4535 |       0.70
| 1076193042149 |       4536 |       4536 |       0.77
| 1076194032262 |       4537 |       4537 |       0.77
| 1076194782414 |       4538 |       4538 |       0.80
| 1076195032442 |       4539 |       4539 |       0.71
